fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Ireland,United Kingdom,4372222.0,1661036122.0,-1656663900.0
Italy,Albania,3051138586.0,3328640317.0,-277501731.0
Italy,Austria,1483810841.0,1301902783.0,181908058.0
Italy,San Marino,0.0,5152773.0,-5152773.0
Italy,Slovenia,108484595.0,97287968.0,11196627.0
Italy,Switzerland,2771630094.0,254023422.0,2517606672.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,753159560.0,822589820.0,-69430260.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,323963880.0,0.0,323963880.0
Lithuania,Latvia,753159560.0,822589820.0,-69430260.0
Lithuania,Poland,23862606.0,23862606.0,0.0
Lithuania,Russia,0.0,593925663.0,-593925663.0
Luxemburg,Germany,0.0,0.0,0.0
Moldavia,Romania,0.0,110676897.934,-110676897.934
Moldavia,Ukraine,737495.74,590634764.82,-589897269.08
Netherlands,Belgium,5925500723.1,4666414029.0,1259086694.1000004
Netherlands,Germany,13147537028.9,20838579955.1,-7691042926.199999
Netherlands,United Kingdom,1063595179.9,949998414.0,113596765.89999998
North Macedonia,Bulgaria,0.0,132932577.0,-132932577.0
Norway,Belgium,5718055505.0,0.0,5718055505.0
Norway,Denmark,3080831572.0,0.0,3080831572.0
Norway,France,5805458547.0,0.0,5805458547.0
Norway,Germany,7384493362.5,0.0,7384493362.5
Norway,United Kingdom,11906318326.0,0.0,11906318326.0
Poland,Czechia,22741257.0,22741257.0,0.0
Poland,Denmark,3542081883.0,3528986164.0,13095719.0
Poland,Germany,393355980.0,393020153.855,335826.1449999809
Poland,Lithuania,23862606.0,23862606.0,0.0
Poland,Slovakia,118010229.0,118010229.0,0.0
Poland,Ukraine,375663982.92,376923184.0,-1259201.0799999833
Portugal,Spain,202953797.0,214262842.0,-11309045.0
Romania,Bulgaria,1380905512.659,1506221680.0,-125316167.34100008
Romania,Hungary,816836479.383513,746193906.48,70642572.90351295
Romania,Moldavia,0.0,110676897.934,-110676897.934
Romania,Ukraine,613375326.39,613360403.23,14923.159999966621
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,5059221348.9,0.0,5059221348.9
Serbia,Bulgaria,0.0,3536810505.0,-3536810505.0
Serbia,Hungary,2939269000.0,0.0,2939269000.0
Slovakia,Austria,0.0,5759535510.0,-5759535510.0
Slovakia,Czechia,531128140.0,533569637.0,-2441497.0
Slovakia,Hungary,169809000.0,169809000.0,0.0
Slovakia,Poland,118010229.0,118010229.0,0.0
Slovakia,Ukraine,6343473725.8,6142382533.1,201091192.6999998
Slovenia,Austria,83687204.0,80225188.0,3462016.0
Slovenia,Croatia,34829090.0,37959418.0,-3130328.0
Slovenia,Italy,108484595.0,97287968.0,11196627.0
Spain,France,718932246.0,726388311.0,-7456065.0
Spain,Morocco,44596.0,351181146.0,-351136550.0
Spain,Portugal,202953797.0,214262842.0,-11309045.0
Switzerland,France,83116320.0,2334347214.0,-2251230894.0
Switzerland,Germany,493671747.0,1943752915.054,-1450081168.054
Switzerland,Italy,2771630094.0,243934334.0,2527695760.0
Turkey,Bulgaria,6103700344.0,0.0,6103700344.0
Turkey,Greece,3996900657.0,0.0,3996900657.0
Ukraine,Hungary,899255846.84,908932000.0,-9676153.159999967
Ukraine,Moldavia,13766860.22,599147233.82,-585380373.6
Ukraine,Poland,375663982.92,376923184.0,-1259201.0799999833
Ukraine,Romania,613375326.39,613360403.23,14923.159999966621
Ukraine,Slovakia,6343473725.8,6142382533.1,201091192.6999998
