fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Slovenia,Austria,696831325.0,696556222.0,275103.0
Slovenia,Croatia,97277567.0,97231024.0,46543.0
Slovenia,Italy,359642181.0,359848059.0,-205878.0
Spain,France,2397359311.0,2441777699.0,-44418388.0
Spain,Morocco,1280551.0,537101422.0,-535820871.0
Spain,Portugal,906577474.0,898735750.0,7841724.0
Switzerland,France,0.0,14669070282.0,-14669070282.0
Switzerland,Germany,132080775.0,23332501683.36,-23200420908.36
Switzerland,Italy,18735597396.0,0.0,18735597396.0
Turkey,Bulgaria,7878821916.0,0.0,7878821916.0
Turkey,Greece,10191273257.0,0.0,10191273257.0
Ukraine,Hungary,684142884.35,656378979.65,27763904.700000048
Ukraine,Moldavia,273271123.07,2701253452.67,-2427982329.6
Ukraine,Poland,795595729.34,745637174.0,49958555.34000003
Ukraine,Romania,0.0,0.0,0.0
Ukraine,Slovakia,10367855676.6,10366570254.9,1285421.700000763
