fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Italy,Austria,3514734476.0,3501426133.0,13308343.0
Italy,San Marino,0.0,24717726.0,-24717726.0
Italy,Slovenia,326246619.0,326153407.0,93212.0
Italy,Switzerland,17972153440.0,50622944.0,17921530496.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,1610180387.0,1610180387.0,0.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,2286715859.0,0.0,2286715859.0
Lithuania,Latvia,1610180387.0,1610180387.0,0.0
Lithuania,Poland,380902890.0,380902890.0,0.0
Lithuania,Russia,0.0,1332943253.0,-1332943253.0
Luxemburg,Germany,0.0,0.0,0.0
Moldavia,Romania,0.0,38134674.569,-38134674.569
Moldavia,Ukraine,64623253.300000004,262258579.56,-197635326.26
Netherlands,Belgium,28661890508.4,20878476722.7,7783413785.700001
Netherlands,Germany,37011736211.11,54217514044.3,-17205777833.190002
Netherlands,United Kingdom,4796711187.9,4796524135.0,187052.89999961853
North Macedonia,Bulgaria,0.0,40721383.0,-40721383.0
Norway,Belgium,13155568858.0,0.0,13155568858.0
Norway,Denmark,5419802510.0,0.0,5419802510.0
Norway,France,11102848321.0,0.0,11102848321.0
Norway,Germany,18571977510.1,0.0,18571977510.1
Norway,United Kingdom,22463677364.0,0.0,22463677364.0
Poland,Czechia,25072722.0,25072722.0,0.0
Poland,Denmark,4085561284.0,4078233025.0,7328259.0
Poland,Germany,1364515642.0,1363306439.98,1209202.019999981
Poland,Lithuania,380902890.0,380902890.0,0.0
Poland,Slovakia,0.0,0.0,0.0
Poland,Ukraine,52393768.4,48680732.0,3713036.3999999985
Portugal,Spain,1567769325.0,1550543558.0,17225767.0
Romania,Bulgaria,1995601318.75,1995664634.0,-63315.25
Romania,Hungary,1054079000.0,1054061355.59,17644.40999996662
Romania,Moldavia,0.0,38134674.569,-38134674.569
Romania,Ukraine,0.0,0.0,0.0
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,12674823852.9,0.0,12674823852.9
Serbia,Bulgaria,0.0,4991119069.0,-4991119069.0
Serbia,Hungary,3125454000.0,0.0,3125454000.0
Slovakia,Austria,0.0,23330591106.0,-23330591106.0
Slovakia,Czechia,645238850.0,645238850.0,0.0
Slovakia,Hungary,213481000.0,213481000.0,0.0
Slovakia,Poland,0.0,0.0,0.0
Slovakia,Ukraine,11284896624.0,11284812023.0,84601.0
Slovenia,Austria,635873494.0,635816451.0,57043.0
Slovenia,Croatia,359368238.0,359444447.0,-76209.0
Slovenia,Italy,326246619.0,326153407.0,93212.0
Spain,France,5844725028.0,5913182908.0,-68457880.0
Spain,Morocco,0.0,813029888.0,-813029888.0
Spain,Portugal,1567769325.0,1550543558.0,17225767.0
Switzerland,France,0.0,14118980978.0,-14118980978.0
Switzerland,Germany,281423426.0,14317118549.328,-14035695123.328
Switzerland,Italy,17972153440.0,0.0,17972153440.0
Turkey,Bulgaria,7350478683.0,0.0,7350478683.0
Turkey,Greece,9696095573.0,0.0,9696095573.0
Ukraine,Hungary,113732064.61,105904000.0,7828064.609999999
Ukraine,Moldavia,64623253.300000004,1645951625.18,-1581328371.88
Ukraine,Poland,52393768.4,48680732.0,3713036.3999999985
Ukraine,Romania,0.0,0.0,0.0
Ukraine,Slovakia,11284896624.0,11284812023.0,84601.0
