fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Norway,France,13974835870.0,0.0,13974835870.0
Norway,Germany,16002007102.7,0.0,16002007102.7
Norway,United Kingdom,31736558756.0,0.0,31736558756.0
Poland,Czechia,196851921.0,196851921.0,0.0
Poland,Denmark,5621834672.0,5612161639.0,9673033.0
Poland,Germany,374377438.0,374104934.991,272503.00900000334
Poland,Lithuania,336436913.0,336436913.0,0.0
Poland,Slovakia,178014487.0,178014510.0,-23.0
Poland,Ukraine,397343751.23,376816442.0,20527309.23000002
Portugal,Spain,682296477.0,684730515.0,-2434038.0
Romania,Bulgaria,3394603724.9309998,3394731624.0,-127899.06900024414
Romania,Hungary,1862457674.643517,1862419301.04,38373.60351705551
Romania,Moldavia,0.0,357772120.949,-357772120.949
Romania,Ukraine,807431631.16,807213010.04,218621.12000000477
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,13056248487.3,0.0,13056248487.3
Serbia,Bulgaria,0.0,8185162202.0,-8185162202.0
Serbia,Hungary,6680746512.0,0.0,6680746512.0
Slovakia,Austria,0.0,22624569270.0,-22624569270.0
Slovakia,Czechia,747247746.0,745030739.0,2217007.0
Slovakia,Hungary,1003363000.0,1003355000.0,8000.0
Slovakia,Poland,178014487.0,178014510.0,-23.0
Slovakia,Ukraine,11120663188.64,11160719444.3,-40056255.65999985
Slovenia,Austria,290548111.0,290541173.0,6938.0
Slovenia,Croatia,82880623.0,82879994.0,629.0
Slovenia,Italy,272274347.0,271657582.0,616765.0
Spain,France,2408946080.0,2419371538.0,-10425458.0
Spain,Morocco,0.0,750041204.0,-750041204.0
Spain,Portugal,682296477.0,684730515.0,-2434038.0
Switzerland,France,122058234.0,10103307536.0,-9981249302.0
Switzerland,Germany,1287889353.0,3623789439.196,-2335900086.196
Switzerland,Italy,8717499872.0,431752368.0,8285747504.0
Turkey,Bulgaria,15335365946.0,0.0,15335365946.0
Turkey,Greece,10971648264.0,0.0,10971648264.0
Ukraine,Hungary,1872738490.45,1867840000.0,4898490.450000048
Ukraine,Moldavia,5091257.27,1739081223.3,-1733989966.03
Ukraine,Poland,397343751.23,376816442.0,20527309.23000002
Ukraine,Romania,807431631.16,807213010.04,218621.12000000477
Ukraine,Slovakia,11120663188.64,11160719444.3,-40056255.65999985
