countryA,countryB,entryFlow,exitFlow
Germany,Norway,7526075113.9,0.0
Germany,Poland,641619004.0,641648654.88
Germany,Russia,0.0,0.0
Germany,Switzerland,805011333.0,8906635630.328
Greece,Bulgaria,569406664.0,638054336.13
Greece,Greece,0.0,600386118.0
Greece,Turkey,4374001548.0,0.0
Hungary,Austria,1649808187.0,1649808333.0
Hungary,Croatia,299620000.0,269525984.0
Hungary,Hungary,3465958481.0,4650112857.0
Hungary,Romania,130138245.311,99852947.857262
Hungary,Serbia,1257787000.0,48428000.0
Hungary,Slovakia,50098000.0,50098000.0
Hungary,Ukraine,869019732.64,890976000.0
Ireland,United Kingdom,0.0,2610218374.0
Italy,Albania,3234706432.0,3537900080.0
Italy,Austria,1650286580.0,1463391260.0
Italy,Italy,22212667446.0,25258163993.0
Italy,Libya,1031404499.0,0.0
Italy,San Marino,0.0,22478962.0
Italy,Slovenia,199950900.0,180850833.0
Italy,Switzerland,3607122464.0,671760716.0
Latvia,Estonia,0.0,0.0
Latvia,Latvia,0.0,505596661.0
Latvia,Lithuania,541462758.0,592361204.0
Latvia,Russia,0.0,0.0
Lithuania,Belarus,1172948132.0,0.0
Lithuania,Latvia,541462758.0,592361204.0
Lithuania,Lithuania,1220600632.0,0.0
Lithuania,Poland,138749670.0,138749670.0
Lithuania,Russia,0.0,1204437459.0
Luxemburg,Belgium,327116788.0,0.0
Luxemburg,Germany,0.0,0.0
Luxemburg,Luxemburg,0.0,648413064.0
Moldavia,Romania,0.0,123563128.132
Moldavia,Ukraine,84747054.53,193303317.11
Morocco,Spain,249204.0,0.0
Netherlands,Belgium,4454369105.4,3641233871.2
Netherlands,Germany,7772583772.8,26408236740.4
Netherlands,Netherlands,37361398521.4,15221624504.0
Netherlands,United Kingdom,0.0,122125230.1
North Macedonia,Bulgaria,0.0,154536008.0
Norway,Belgium,5712603332.0,0.0
Norway,Germany,7526075113.9,0.0
Poland,Czechia,30815120.0,30635968.0
Poland,Denmark,2161676788.0,2148230645.0
Poland,Germany,641619004.0,641648654.88
Poland,Lithuania,138749670.0,138749670.0
Poland,Poland,4166220614.0,15465582357.0
Poland,Slovakia,0.0,0.0
Poland,Ukraine,277555179.06,285008282.0
Portugal,Portugal,3029645510.0,1727928232.0
Portugal,Spain,330328208.0,323420851.0
Romania,Bulgaria,333484741.35,371278614.0
Romania,Hungary,130138245.311,99852947.857262
Romania,Moldavia,0.0,123563128.132
Romania,Romania,4666725231.1,3877977758.628
Romania,Ukraine,0.0,0.0
Russia,Estonia,0.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,0.0,0.0
Serbia,Bulgaria,0.0,2599723353.0
Serbia,Hungary,1257787000.0,0.0
Slovakia,Austria,0.0,9140564970.0
Slovakia,Czechia,372051395.0,372051395.0
Slovakia,Hungary,50098000.0,50098000.0
Slovakia,Poland,0.0,0.0
Slovakia,Ukraine,4976858907.67,4645558150.1
Slovenia,Austria,297632331.0,277170239.0
Slovenia,Croatia,117413195.0,130133834.0
Slovenia,Italy,199950900.0,180850833.0
Slovenia,Slovenia,0.0,360936339.0
Spain,France,1382252828.0,1246047258.0
Spain,Morocco,0.0,332574889.0
Spain,Portugal,330328208.0,323420851.0
Spain,Spain,23580906799.0,8542738328.0
Switzerland,France,0.0,3674281916.0
Switzerland,Germany,1878359777.0,3427057024.776
Switzerland,Italy,3607122464.0,623386096.0
Turkey,Bulgaria,0.0,0.0
Turkey,Greece,4374001548.0,0.0
Ukraine,Hungary,869019732.64,890976000.0
Ukraine,Moldavia,84747054.53,876594351.87
Ukraine,Poland,277555179.06,285008282.0
Ukraine,Romania,0.0,0.0
Ukraine,Russia,4885907461.6,0.0
Ukraine,Slovakia,4976858907.67,4645558150.1
Ukraine,Ukraine,0.0,876594351.87
United Kingdom,Belgium,1302166258.0,0.0
United Kingdom,Ireland,277578592199.0,0.0
United Kingdom,Netherlands,363.6,0.0
United Kingdom,Norway,15106628714.0,0.0
United Kingdom,United Kingdom,1311221886.0,17314049525.0
