fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Luxemburg,Germany,0.0,0.0,0.0
Moldavia,Romania,0.0,123563128.132,-123563128.132
Moldavia,Ukraine,84747054.53,193303317.11,-108556262.58000001
Netherlands,Belgium,4454369105.4,3641233871.2,813135234.1999998
Netherlands,Germany,18891750962.38,26408236740.4,-7516485778.02
Netherlands,United Kingdom,363.6,122125230.1,-122124866.5
North Macedonia,Bulgaria,0.0,154536008.0,-154536008.0
Norway,Belgium,5712603332.0,0.0,5712603332.0
Norway,Denmark,2779317783.0,0.0,2779317783.0
Norway,France,4781631899.0,0.0,4781631899.0
Norway,Germany,7526075113.9,0.0,7526075113.9
Norway,United Kingdom,15106628714.0,0.0,15106628714.0
Poland,Czechia,30635968.0,30635968.0,0.0
Poland,Denmark,2161676788.0,2148230645.0,13446143.0
Poland,Germany,641619004.0,641648654.88,-29650.87999999523
Poland,Lithuania,138749670.0,138749670.0,0.0
Poland,Slovakia,0.0,0.0,0.0
Poland,Ukraine,277555179.06,285008282.0,-7453102.939999998
Portugal,Spain,330328208.0,323420851.0,6907357.0
Romania,Bulgaria,333484741.35,371278614.0,-37793872.649999976
Romania,Hungary,130138245.311,99852947.857262,30285297.453738004
Romania,Moldavia,0.0,123563128.132,-123563128.132
Romania,Ukraine,0.0,0.0,0.0
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,4885907461.6,0.0,4885907461.6
Serbia,Bulgaria,0.0,2599723353.0,-2599723353.0
Serbia,Hungary,1257787000.0,0.0,1257787000.0
Slovakia,Austria,0.0,9140564970.0,-9140564970.0
Slovakia,Czechia,372051395.0,372051395.0,0.0
Slovakia,Hungary,50098000.0,50098000.0,0.0
Slovakia,Poland,0.0,0.0,0.0
Slovakia,Ukraine,4976858907.67,4645558150.1,331300757.5699997
Slovenia,Austria,297632331.0,277170239.0,20462092.0
Slovenia,Croatia,117413195.0,130133834.0,-12720639.0
Slovenia,Italy,199950900.0,180850833.0,19100067.0
Spain,France,1382252828.0,1246047258.0,136205570.0
Spain,Morocco,249204.0,332574889.0,-332325685.0
Spain,Portugal,330328208.0,323420851.0,6907357.0
Switzerland,France,0.0,3674281916.0,-3674281916.0
Switzerland,Germany,805011333.0,3427057024.776,-2622045691.776
Switzerland,Italy,3607122464.0,623386096.0,2983736368.0
Turkey,Bulgaria,3791174408.0,0.0,3791174408.0
Turkey,Greece,4374001548.0,0.0,4374001548.0
Ukraine,Hungary,869019732.64,890976000.0,-21956267.360000014
Ukraine,Moldavia,84747054.53,876594351.87,-791847297.34
Ukraine,Poland,277555179.06,285008282.0,-7453102.939999998
Ukraine,Romania,0.0,0.0,0.0
Ukraine,Slovakia,4976858907.67,4645558150.1,331300757.5699997
