fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Netherlands,Germany,20612617429.58,28112970853.2,-7500353423.619999
Netherlands,United Kingdom,418.4,59239301.2,-59238882.800000004
North Macedonia,Bulgaria,0.0,173016107.0,-173016107.0
Norway,Belgium,5692982703.0,0.0,5692982703.0
Norway,Denmark,2857812616.0,0.0,2857812616.0
Norway,France,4602024077.0,0.0,4602024077.0
Norway,Germany,7441929512.8,0.0,7441929512.8
Norway,United Kingdom,13207514426.0,0.0,13207514426.0
Poland,Czechia,18802290.0,18802290.0,0.0
Poland,Denmark,2352087528.0,2351496104.0,591424.0
Poland,Germany,623773579.0,623815908.92,-42329.919999957085
Poland,Lithuania,239491668.0,239491668.0,0.0
Poland,Slovakia,0.0,0.0,0.0
Poland,Ukraine,212142887.65,216290344.0,-4147456.349999994
Portugal,Spain,243596580.0,236360797.0,7235783.0
Romania,Bulgaria,957110773.96,957186930.0,-76156.03999996185
Romania,Hungary,262167828.070185,255380034.223,6787793.847185016
Romania,Moldavia,0.0,109195911.82,-109195911.82
Romania,Ukraine,332067948.17,332061171.66,6776.509999990463
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,3535785822.0,0.0,3535785822.0
Serbia,Bulgaria,0.0,2793288313.0,-2793288313.0
Serbia,Hungary,1303750000.0,0.0,1303750000.0
Slovakia,Austria,0.0,6891907416.0,-6891907416.0
Slovakia,Czechia,980289190.0,980289190.0,0.0
Slovakia,Hungary,230465000.0,230465000.0,0.0
Slovakia,Poland,0.0,0.0,0.0
Slovakia,Ukraine,3677094040.85,3456806428.9,220287611.9499998
Slovenia,Austria,378456924.0,351889493.0,26567431.0
Slovenia,Croatia,52513904.0,56150137.0,-3636233.0
Slovenia,Italy,130132644.0,120323673.0,9808971.0
Spain,France,511683619.0,515812420.0,-4128801.0
Spain,Morocco,2044870.0,276812489.0,-274767619.0
Spain,Portugal,243596580.0,236360797.0,7235783.0
Switzerland,France,0.0,5559316724.0,-5559316724.0
Switzerland,Germany,567774.0,11204966804.04,-11204399030.04
Switzerland,Italy,8255087628.0,0.0,8255087628.0
Turkey,Bulgaria,4262449469.0,0.0,4262449469.0
Turkey,Greece,4277844246.0,0.0,4277844246.0
Ukraine,Hungary,209153974.22,248022000.0,-38868025.78
Ukraine,Moldavia,8947457.58,1009849692.5,-1000902234.92
Ukraine,Poland,212142887.65,216290344.0,-4147456.349999994
Ukraine,Romania,332067948.17,332061171.66,6776.509999990463
Ukraine,Slovakia,3677094040.85,3456806428.9,220287611.9499998
