countryA,countryB,entryFlow,exitFlow
Lithuania,Poland,100465574.0,100465574.0
Lithuania,Russia,0.0,659617890.0
Luxemburg,Germany,1075.0,1042299.0
Luxemburg,Luxemburg,0.0,228405984.0
Moldavia,Romania,0.0,182326910.83
Moldavia,Ukraine,755885.36,462893068.99
Morocco,Spain,69227.0,0.0
Netherlands,Belgium,7867291898.6,6214653990.6
Netherlands,Germany,4604493463.4,16280663017.6
Netherlands,Netherlands,22487151359.4,17035042853.0
Netherlands,United Kingdom,0.0,980861832.0
North Macedonia,Bulgaria,0.0,117454089.0
Norway,Belgium,5633264234.0,0.0
Norway,Germany,7181918001.8,0.0
Poland,Czechia,49915676.0,49870134.0
Poland,Denmark,2918648528.0,2915505511.0
Poland,Germany,572697635.0,572111929.19
Poland,Lithuania,100465574.0,100465574.0
Poland,Poland,3424686281.0,6331455621.0
Poland,Slovakia,0.0,0.0
Poland,Ukraine,266731570.51,269063659.0
Portugal,Portugal,3932201538.0,1991113422.0
Portugal,Spain,180548449.0,168711132.0
Romania,Bulgaria,1332183885.543,1462113330.0
Romania,Hungary,845153000.0,781773957.8299999
Romania,Moldavia,0.0,182326910.83
Romania,Romania,2584626698.0,3738514828.28
Romania,Ukraine,456624663.54,456612831.58
Russia,Estonia,37587044.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,37587044.0,0.0
Serbia,Bulgaria,0.0,2824540348.0
Serbia,Hungary,2226359000.0,0.0
Slovakia,Austria,0.0,9907368213.0
Slovakia,Czechia,73710927.0,70665657.0
Slovakia,Hungary,90555000.0,90555000.0
Slovakia,Poland,0.0,0.0
Slovakia,Ukraine,4667903386.0,4255309431.6
Slovenia,Austria,163521516.0,131166236.0
Slovenia,Croatia,71357635.0,85271160.0
Slovenia,Italy,126496030.0,126479051.0
Slovenia,Slovenia,0.0,206133201.0
Spain,France,1034841659.0,1057986811.0
Spain,Morocco,0.0,237935559.0
Spain,Portugal,180548449.0,168711132.0
Spain,Spain,17867969441.0,6596113127.0
Switzerland,France,0.0,4000397774.0
Switzerland,Germany,7322931.0,1844400975.866
Switzerland,Italy,4121222500.0,0.0
Turkey,Bulgaria,0.0,0.0
Turkey,Greece,4184462706.0,0.0
Ukraine,Hungary,910785436.9,932634193.0
Ukraine,Moldavia,755885.36,482718575.73
Ukraine,Poland,266731570.51,269063659.0
Ukraine,Romania,456624663.54,456612831.58
Ukraine,Russia,4980798532.0,0.0
Ukraine,Slovakia,4667903386.0,4255309431.6
Ukraine,Ukraine,0.0,13586238.290000001
United Kingdom,Belgium,1811808636.0,0.0
United Kingdom,Ireland,66361387.0,0.0
United Kingdom,Netherlands,1045874994.7,0.0
United Kingdom,Norway,7856620093.0,0.0
United Kingdom,United Kingdom,1824283096.0,6192559478.0
