fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Moldavia,Ukraine,160274960.79,453649528.87,-293374568.08000004
Netherlands,Belgium,17320271432.2,13477960000.6,3842311431.6000004
Netherlands,Germany,32188523491.807,52285929361.5,-20097405869.693
Netherlands,United Kingdom,296293833.0,308691916.2,-12398083.199999988
North Macedonia,Bulgaria,0.0,350625853.0,-350625853.0
Norway,Belgium,13311943529.0,0.0,13311943529.0
Norway,Denmark,8806092599.0,0.0,8806092599.0
Norway,France,12711599733.0,0.0,12711599733.0
Norway,Germany,16109917341.1,0.0,16109917341.1
Norway,United Kingdom,41689310105.0,0.0,41689310105.0
Poland,Czechia,538784792.0,538784792.0,0.0
Poland,Denmark,7163922707.0,7129955722.0,33966985.0
Poland,Germany,584841551.0,584826037.318,15513.682000041008
Poland,Lithuania,516031760.0,516031760.0,0.0
Poland,Slovakia,739520444.0,739520444.0,0.0
Poland,Ukraine,1396967268.93,1395132198.94,1835069.9900000095
Portugal,Spain,812195748.0,815585039.0,-3389291.0
Romania,Bulgaria,2614999621.287,2615073307.0,-73685.71299982071
Romania,Hungary,1406099997.063041,1406065482.36,34514.70304107666
Romania,Moldavia,0.0,24015681.3094,-24015681.3094
Romania,Ukraine,0.0,0.0,0.0
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,12909087233.0,0.0,12909087233.0
Serbia,Bulgaria,0.0,8819311584.0,-8819311584.0
Serbia,Hungary,5986864000.0,0.0,5986864000.0
Slovakia,Austria,0.0,20678786001.0,-20678786001.0
Slovakia,Czechia,1942899375.0,1942901868.0,-2493.0
Slovakia,Hungary,1106586000.0,1106586000.0,0.0
Slovakia,Poland,739520444.0,739520444.0,0.0
Slovakia,Ukraine,11464194890.0,11464211731.1,-16841.10000038147
Slovenia,Austria,586465232.0,586471639.0,-6407.0
Slovenia,Croatia,72617701.0,72618279.0,-578.0
Slovenia,Italy,343988392.0,343985615.0,2777.0
Spain,France,3462032236.0,2598729582.0,863302654.0
Spain,Morocco,299283.0,548005636.0,-547706353.0
Spain,Portugal,812195748.0,815585039.0,-3389291.0
Switzerland,France,0.0,14226735164.0,-14226735164.0
Switzerland,Germany,3801270021.0,1197842285.996,2603427735.0039997
Switzerland,Italy,7759404662.0,51361760.0,7708042902.0
Turkey,Bulgaria,14380786635.0,0.0,14380786635.0
Turkey,Greece,11224553109.0,0.0,11224553109.0
Ukraine,Hungary,363450421.96999997,363446000.0,4421.969999969006
Ukraine,Moldavia,160274960.79,2774259987.14,-2613985026.35
Ukraine,Poland,1396967268.93,1395132198.94,1835069.9900000095
Ukraine,Romania,0.0,0.0,0.0
Ukraine,Slovakia,11464194890.0,11464211731.1,-16841.10000038147
