countryA,countryB,entryFlow,exitFlow
Poland,Ukraine,1626498747.0,1489437622.1
Portugal,Portugal,3238921412.0,1488712628.0
Portugal,Spain,361428205.0,358339567.0
Romania,Bulgaria,570142299.21,570158508.0
Romania,Hungary,102952112.78875999,128150800.25787
Romania,Moldavia,0.0,0.0
Romania,Romania,6449723455.38,5234159493.908
Romania,Ukraine,0.0,0.0
Russia,Estonia,0.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,0.0,0.0
Serbia,Bulgaria,0.0,3365671027.0
Serbia,Hungary,2435071000.0,0.0
Slovakia,Austria,0.0,9983800707.0
Slovakia,Czechia,1794437819.0,1794365163.0
Slovakia,Hungary,502398000.0,502398000.0
Slovakia,Poland,108989342.0,108989342.0
Slovakia,Ukraine,5849041721.0,4863785343.5199995
Slovenia,Austria,345075789.0,319743462.0
Slovenia,Croatia,30734290.0,26575259.0
Slovenia,Italy,90756996.0,83738537.0
Slovenia,Slovenia,0.0,447815172.0
Spain,France,329979314.0,349675931.0
Spain,Morocco,0.0,272597728.0
Spain,Portugal,361428205.0,358339567.0
Spain,Spain,17832204843.0,7508600706.0
Switzerland,France,0.0,5506716250.0
Switzerland,Germany,4710273512.0,1812129390.136
Switzerland,Italy,2549054932.0,0.0
Turkey,Bulgaria,286351884.0,0.0
Turkey,Greece,4284589348.0,0.0
Ukraine,Hungary,28781635.23,28257898.88
Ukraine,Moldavia,120020266.14,1345486208.07
Ukraine,Poland,1626498747.0,1489437622.1
Ukraine,Romania,0.0,0.0
Ukraine,Russia,4965142030.9,0.0
Ukraine,Slovakia,5849041721.0,4863785343.5199995
Ukraine,Ukraine,0.0,1343997958.3899999
United Kingdom,Belgium,1153812212.0,0.0
United Kingdom,Ireland,48976419446.0,0.0
United Kingdom,Netherlands,772.4,0.0
United Kingdom,Norway,18890824014.0,0.0
United Kingdom,United Kingdom,1040374569.0,17762856683.0
