countryA,countryB,entryFlow,exitFlow
Italy,Slovenia,160230382.0,146871193.0
Italy,Switzerland,2919168686.0,12608236.0
Latvia,Estonia,0.0,133693022.0
Latvia,Latvia,0.0,103119501.0
Latvia,Lithuania,983828461.0,983828461.0
Latvia,Russia,0.0,0.0
Lithuania,Belarus,454762698.0,0.0
Lithuania,Latvia,983828461.0,983828461.0
Lithuania,Lithuania,1052165194.0,0.0
Lithuania,Poland,325915923.0,325915923.0
Lithuania,Russia,0.0,454864231.0
Luxemburg,Germany,0.0,0.0
Luxemburg,Luxemburg,0.0,212872778.0
Moldavia,Romania,0.0,9054662.636
Moldavia,Ukraine,14702904.629999999,66652026.04
Morocco,Spain,0.0,0.0
Netherlands,Belgium,7033109793.9,4972871013.1
Netherlands,Germany,5707389876.7,18162626648.4
Netherlands,Netherlands,25961328624.8,18550749482.8
Netherlands,United Kingdom,0.0,1202796650.0
North Macedonia,Bulgaria,0.0,56210579.0
Norway,Belgium,4304813191.0,0.0
Norway,Germany,7308478522.3,0.0
Poland,Czechia,11796753.0,11753689.0
Poland,Denmark,2387138719.0,2419290843.0
Poland,Germany,597171009.0,596660335.1
Poland,Lithuania,325915923.0,325915923.0
Poland,Poland,3142192970.0,6719225202.0
Poland,Slovakia,0.0,0.0
Poland,Ukraine,0.0,2709985.0
Portugal,Portugal,4124369192.0,1975599835.0
Portugal,Spain,180372003.0,228686979.0
Romania,Bulgaria,288979530.59000003,319596954.0
Romania,Hungary,655100000.0,594034043.3
Romania,Moldavia,0.0,9054662.636
Romania,Romania,2739671983.7682,3725249384.31
Romania,Ukraine,0.0,0.0
Russia,Estonia,0.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,0.0,0.0
Serbia,Bulgaria,0.0,803039099.0
Serbia,Hungary,531216000.0,0.0
Slovakia,Austria,0.0,8757202821.0
Slovakia,Czechia,45614555.0,65044600.0
Slovakia,Hungary,53891000.0,40728000.0
Slovakia,Poland,0.0,0.0
Slovakia,Ukraine,4168761669.0,4382710457.7
Slovenia,Austria,153416142.0,136700677.0
Slovenia,Croatia,87646650.0,94737019.0
Slovenia,Italy,160230382.0,146871193.0
Slovenia,Slovenia,0.0,213043593.0
Spain,France,1118658917.0,999619993.0
Spain,Morocco,0.0,303918009.0
Spain,Portugal,180372003.0,228686979.0
Spain,Spain,22721580079.0,6583560198.0
Switzerland,France,0.0,3046283284.0
Switzerland,Germany,6854617.0,940139115.298
Switzerland,Italy,2919168686.0,0.0
Turkey,Bulgaria,0.0,0.0
Turkey,Greece,3972481974.0,0.0
Ukraine,Hungary,38136456.37,35515000.0
Ukraine,Moldavia,14702904.629999999,608622960.5
Ukraine,Poland,0.0,2709985.0
Ukraine,Romania,0.0,0.0
Ukraine,Russia,4872146024.5,0.0
Ukraine,Slovakia,4168761669.0,4382710457.7
Ukraine,Ukraine,0.0,600093070.48
United Kingdom,Belgium,2923192674.0,0.0
United Kingdom,Ireland,4918055.0,0.0
United Kingdom,Netherlands,1271126991.7,0.0
United Kingdom,Norway,7096042505.0,0.0
United Kingdom,United Kingdom,2909942344.0,7533590286.0
