countryA,countryB,entryFlow,exitFlow
Ukraine,Poland,14038468.510000002,12906451.0
Ukraine,Romania,0.0,0.0
Ukraine,Russia,4649955797.6,0.0
Ukraine,Slovakia,4548170836.0,4151772743.9
Ukraine,Ukraine,0.0,650423713.25
United Kingdom,Belgium,6610870588.0,0.0
United Kingdom,Ireland,4871111.0,0.0
United Kingdom,Netherlands,1987667470.0,0.0
United Kingdom,Norway,8887787034.0,0.0
United Kingdom,United Kingdom,6630441024.0,13683781608.0
