countryA,countryB,entryFlow,exitFlow
Italy,San Marino,0.0,9980107.0
Italy,Slovenia,135023365.0,122160492.0
Italy,Switzerland,3344962142.0,100498100.0
Latvia,Estonia,0.0,0.0
Latvia,Latvia,0.0,214682030.0
Latvia,Lithuania,317629300.0,332679087.0
Latvia,Russia,0.0,0.0
Lithuania,Belarus,917684808.0,0.0
Lithuania,Latvia,317629300.0,332679087.0
Lithuania,Lithuania,944006071.0,0.0
Lithuania,Poland,104703160.0,104703160.0
Lithuania,Russia,0.0,916464818.0
Luxemburg,Germany,0.0,0.0
Luxemburg,Luxemburg,0.0,473545142.0
Moldavia,Romania,0.0,16073207.9824
Moldavia,Ukraine,27682785.97,191904497.47
Morocco,Spain,287177.0,0.0
Netherlands,Belgium,9110079752.2,6372618601.1
Netherlands,Germany,5203866754.8,20970936482.3
Netherlands,Netherlands,22725619020.7,10809408200.0
Netherlands,United Kingdom,0.0,935.0
North Macedonia,Bulgaria,0.0,126649943.0
Norway,Belgium,5032862092.0,0.0
Norway,Germany,6669189514.8,0.0
Poland,Czechia,104192529.0,104085352.0
Poland,Denmark,2843302645.0,2809453815.0
Poland,Germany,195351271.0,195356070.81800002
Poland,Lithuania,104703160.0,104703160.0
Poland,Poland,3568611634.0,11636556042.0
Poland,Slovakia,0.0,0.0
Poland,Ukraine,190345208.3,168140221.46
Portugal,Portugal,3007575528.0,1096166929.0
Portugal,Spain,418078457.0,426137311.0
Romania,Bulgaria,781312577.712,864599198.0
Romania,Hungary,658994547.647902,610205111.74
Romania,Moldavia,0.0,16073207.9824
Romania,Romania,3305378518.31,3507999065.17
Romania,Ukraine,0.0,0.0
Russia,Estonia,0.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,0.0,0.0
Serbia,Bulgaria,0.0,3490059082.0
Serbia,Hungary,2392228000.0,0.0
Slovakia,Austria,0.0,8294006232.0
Slovakia,Czechia,743386495.0,743388988.0
Slovakia,Hungary,488291000.0,488291000.0
Slovakia,Poland,0.0,0.0
Slovakia,Ukraine,4527937993.0,4139933699.3
Slovenia,Austria,189761266.0,170789567.0
Slovenia,Croatia,18179221.0,20955614.0
Slovenia,Italy,135023365.0,122160492.0
Slovenia,Slovenia,0.0,303466929.0
Spain,France,1149031543.0,749733754.0
Spain,Morocco,0.0,189449630.0
Spain,Portugal,418078457.0,426137311.0
Spain,Spain,17954180809.0,5982734207.0
Switzerland,France,0.0,5312042686.0
Switzerland,Germany,3118761680.0,827522562.754
Switzerland,Italy,3344962142.0,51361760.0
Turkey,Bulgaria,598801811.0,0.0
Turkey,Greece,4606168389.0,0.0
Ukraine,Hungary,378831508.22,360709000.0
Ukraine,Moldavia,27682785.97,811276297.6800001
Ukraine,Poland,190345208.3,168140221.46
Ukraine,Romania,0.0,0.0
Ukraine,Russia,4881841303.2,0.0
Ukraine,Slovakia,4527937993.0,4139933699.3
Ukraine,Ukraine,0.0,804108197.32
United Kingdom,Belgium,2266017024.0,0.0
United Kingdom,Ireland,6767776.0,0.0
United Kingdom,Netherlands,826.0,0.0
United Kingdom,Norway,14661980984.0,0.0
United Kingdom,United Kingdom,2263500276.0,12954397132.0
