countryA,countryB,entryFlow,exitFlow
Germany,Luxemburg,729646.0,728897.0
Germany,Netherlands,20612617429.58,13809822100.1
Germany,Norway,7441929512.8,0.0
Germany,Poland,623773579.0,623815908.92
Germany,Russia,0.0,0.0
Germany,Switzerland,567774.0,29127473182.12
Greece,Bulgaria,1004364862.0,1179509056.87
Greece,Greece,0.0,446228362.0
Greece,Turkey,4277844246.0,0.0
Hungary,Austria,571272376.0,515886667.0
Hungary,Croatia,85464000.0,72349000.0
Hungary,Hungary,8448925161.0,6202821305.0
Hungary,Romania,262167828.070185,255380034.223
Hungary,Serbia,1303750000.0,203468000.0
Hungary,Slovakia,230465000.0,230465000.0
Hungary,Ukraine,209153974.22,248022000.0
Ireland,United Kingdom,0.0,2146662073.0
Italy,Albania,3107712303.0,3107712303.0
Italy,Austria,1929312092.0,2077844917.0
Italy,Italy,29890770324.0,32254894405.0
Italy,Libya,853491546.0,0.0
Italy,San Marino,0.0,31268374.0
Italy,Slovenia,130132644.0,120323673.0
Italy,Switzerland,8255087628.0,63274989.0
Latvia,Estonia,0.0,0.0
Latvia,Latvia,0.0,483874865.0
Latvia,Lithuania,361297010.0,402329522.0
Latvia,Russia,0.0,0.0
Lithuania,Belarus,1041929658.0,0.0
Lithuania,Latvia,361297010.0,402329522.0
Lithuania,Lithuania,1077271400.0,0.0
Lithuania,Poland,239491668.0,239491668.0
Lithuania,Russia,0.0,1051199423.0
Luxemburg,Belgium,339056737.0,0.0
Luxemburg,Germany,729646.0,728897.0
Luxemburg,Luxemburg,0.0,674213360.0
Moldavia,Romania,0.0,109195911.82
Moldavia,Ukraine,8947457.58,505758469.99
Morocco,Spain,2044870.0,0.0
Netherlands,Belgium,8250591657.3,5250473691.4
Netherlands,Germany,8904958174.7,28112970853.2
Netherlands,Netherlands,32310097303.7,13572689574.8
Netherlands,United Kingdom,0.0,59239301.2
North Macedonia,Bulgaria,0.0,173016107.0
Norway,Belgium,5692982703.0,0.0
Norway,Germany,7441929512.8,0.0
Poland,Czechia,19023547.0,18802290.0
Poland,Denmark,2352087528.0,2351496104.0
Poland,Germany,623773579.0,623815908.92
Poland,Lithuania,239491668.0,239491668.0
Poland,Poland,3873249037.0,17030386464.0
Poland,Slovakia,0.0,0.0
Poland,Ukraine,212142887.65,216290344.0
Portugal,Portugal,3610617188.0,2032432933.0
Portugal,Spain,243596580.0,236360797.0
Romania,Bulgaria,957110773.96,957186930.0
Romania,Hungary,262167828.070185,255380034.223
Romania,Moldavia,0.0,109195911.82
Romania,Romania,8425699262.88,5878193896.0199995
Romania,Ukraine,332067948.17,332061171.66
Russia,Estonia,0.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,0.0,0.0
Serbia,Bulgaria,0.0,2793288313.0
Serbia,Hungary,1303750000.0,0.0
Slovakia,Austria,0.0,6891907416.0
Slovakia,Czechia,980289190.0,980289190.0
Slovakia,Hungary,230465000.0,230465000.0
Slovakia,Poland,0.0,0.0
Slovakia,Ukraine,3677094040.85,3456806428.9
Slovenia,Austria,378456924.0,351889493.0
Slovenia,Croatia,52513904.0,56150137.0
Slovenia,Italy,130132644.0,120323673.0
Slovenia,Slovenia,0.0,446568155.0
Spain,France,511683619.0,515812420.0
Spain,Morocco,0.0,276812489.0
Spain,Portugal,243596580.0,236360797.0
Spain,Spain,24544976876.0,9116131574.0
Switzerland,France,0.0,5559316724.0
Switzerland,Germany,1324806.0,11204966804.04
Switzerland,Italy,8255087628.0,0.0
Turkey,Bulgaria,0.0,0.0
Turkey,Greece,4277844246.0,0.0
Ukraine,Hungary,209153974.22,248022000.0
Ukraine,Moldavia,8947457.58,1009849692.5
Ukraine,Poland,212142887.65,216290344.0
Ukraine,Romania,332067948.17,332061171.66
Ukraine,Russia,3535785822.0,0.0
Ukraine,Slovakia,3677094040.85,3456806428.9
Ukraine,Ukraine,0.0,794389342.99
United Kingdom,Belgium,4194590640.0,0.0
United Kingdom,Ireland,7542223.0,0.0
United Kingdom,Netherlands,418.4,0.0
United Kingdom,Norway,13207514426.0,0.0
United Kingdom,United Kingdom,4192056704.0,18876206703.0
